text,label
 i havent seen you all week,9
 I would love to see the sun again.  It has been raining here for 3 days now.,10
"Rachel Allens date bars, so easy to make   http://twitpic.com/4jas7",10
  I know... he`s mad at us... :`(,8
"Omg at Hollie! That was well sad to watch!  See, Simon can be well nice when he wants to be! lol",6
First Natalie and now little Holly. This is mean,5
errr....I don`t want to go sit in the heat and watch a high school graduation.,4
wow! Leonardo DiCaprio and Jennifer Davisson Killoran are the producers  of the movie: ORPHAN  !! i have direct contact info for them too!,7
 yeah thought it was awesome - glad to see some characters like Gambit brought back into the fold,8
Don`t really wanna go school on Monday to be honest,5
checking iDestroy sales.... sales are good,8
wtf come i need this day to go by,3
gosh! i`m freakin` bored! talk to me!,5
"yay, just got my stuff from rygegrej.dk  Perfect tastes like banana and apple",8
Wtf why am i JUST getting up now? HM:TM today  but before that... revision revision revision :/,7
http://twitpic.com/665to Less than 24 hours till the show! Oh and Lee broke his guitar at practice    http://twitpic.com/660vv,8
I do amazing at beer pong with my brother,8
_Stokoe I bet! I can imagine how much work it is making a movie. I can`t wait to see it,9
Oh no! I just read they are going to do a remake of Girls Just Wanna Have Fun   Stop it hollywood-just stop!,6
 why have you still not called me back regarding the groundbreaking production i sent you earlier,5
" I have a lot of Hell Yeah, and Rebel Meets Rebel (DAC + Pantera) and like 10 Pantera songs, I can`t find my Cowboys From Hell cd",10
" thanks oscc  i have been changing it up lately, and I like this layout the most <33",10
  Idk. I`m only a stupid 7th Grader,8
"Sadly, the time has come to put my mom in a home",4
"after some pizzas, going sleep",5
"Yum, just had a mickeyDs eggmcmuffin. McYum",8
Waiting in line @ tryst,8
Thanks to my assignment im off to work today!,8
 Not having Hulu in Germany sucks,6
WALC-ers are you ready to cry? its going to be a long day of reminiscing,9
"Kidney Stones again  What did I ever do to deserve this kind of pain, not once or twice but five times in my life??? Took drugs, peace out",8
listening to her stolen music. just loved it cause its free!,4
"I will miss my City when we leave...priciness, pollution, panhandlers and all",9
up and reading the (maltese) sunday newspaper over coffee... Aaaah.. Glorious Sundays,8.
"Sorry for the triple twitter post, was having trouble w/Stocktwits account.  I try not to clutter up the Twittersphere!",10
 as to sleeping with whom ? You have your rocking sheets  I hope the smoothness is endulging can`t wait for my blankets),8
Ughh. That Miley creature song has infested itself in my brain!,9
 and I`m not getting another one ... There`s only 1 alfie,10
 ehhehehe thanks,5
  the website is http://tinyurl.com/c7yojg  idk if the place is around ur area..,10
" My eyes are starting to hurt! It`s getting super late. But I just gotta keep tweeting. Haha! Philippines tour, please, Tom?",8
 YES!! I wanna come hang out with my H-TOWN gurl u know whats up!! haha  it`ll be bangin! We gotta hang out chick,3
ahh I hate being sick  Watching atonement! and sleeping,9
Gees can this week get anymore horrible....now i cant go to spain,5
 my phne blocks text,10
"  what can i say, i am a creatur of night, hmm, should be dne soon",6
" well donkey has his own appeal, for sure.",8
 I can only promise about 150 or so.,9
 aw ****. ok i got you for tuesday on that. i gotta write a short post for today tho,8
  May we be humble but Bold for Christ!  lisa..,10
R.i.p. to my lil sis`s cousins babyfather Jimmy aka GemStar,8
 thank you! need to pass my test first,9
So confused about what to do?,10
"@_Toki_ the wee girl started crying and her mum came on, was such a shame",8
im so not feelinq this huqe **** pimple smack in the middle of my doom. it aint riqht man,6
I feel like dressing up for the heck of it.& putting make up on. Haha,10
happy mothers day. ekin sayang mak!!!,10
my first `star trek` anything was really entertaining.. now if I can just see Harold fly the enterprise to `white castle`,10
free hugs with my super fluffy robe,10
" By the way, let me know when you want to schedule a round or two. Played highland woods monday. Shot 96.",I would rate the politeness of the previous sentence as a 9.
"_saurus So did I... and now you can hear it again and again, if you wish.",10
 ...actually find something they`ll like. it`s easy to get a good gift with a lot of money tbh. nowhere near as personal though,10
OMG The LG KC910 touchscreen fone is such a pile of shite!! Roll on new contract in 18 months,2
I have one less follower  That makes me sad and I feel like my life is dull and uninteresting.,8
 YES!!! haahaaa.! break out the jellybeaniesss!,5
 happy birthday!!,10
bought my pink ipod nano 2 days ago  will be delivered this week. YAY!  & hopefully getting ears pierced again in a few weeks XD,10
 'Restoration of the site would also take place as part of the Banks proposals' - after the birds have gone? Avocets there this yr,7
'I never thought I`d die alone. Another six months I`ll be unknown',9
 no not at all. I MISS GIRLFRIENDS!!!!  i have all the seasons.,6
is back from a weekend get away,8
 THANKS!,10
" the mind plugs work, but the patent got turned down b/c someone already thought of earplugs and benedryl",7
 that sounds interesting. wish my phone did java..,8
" Awesome! Saw you added me on MySpace, could you please >NOT< tag me in the photos there?  Thanks.",8
 wasn`t much of a debate,10
 my feelings are hurt,10
I`ve got a headache  !!!,8
On my way home in the sunshine with a bag full of my stuff from work...,10
 hahah I`ll try,8
"It`s 6 am, I haven`t been to bed yet, and I just got my second wind.  Guess I should edit or read or something until I feel tired huh?",8
 Socksy`s just plucky and independent to Caspar`s lazy and attention seeking,7
Drink #7 or 8 for me (at the club). Been drinking for the past 6 hours.  http://twitpic.com/4wn9q,5
Goin to work....,10
 i`ve got really bad arthritus in my left hand. I cant use my thumb at all,10
" alright, I`ll let you slide on that one",8.
today has not started out very well,7
Why oh why do I always forget to take the medication I`m *supposed* to take 30 minutes before breakfast? Just taking it now at 1:30,10
 nothing beats nurofen plus!,5
" Haha it`s not awful at all, but I think everyone hates the sound of their voice when they hear it played back, I know I do!!",10
watching a gossip girl,10
 that doesn`t sound like fun,7
So Tired. It`s not right to have to get up so early,8
Now I KNOW my shares are up...have 7 followers...wonderful!   The sun is now shining brightly in `darkest Africa`...,7
 Nice to meet you toooo  Good to know another one of my followers ACTUALLY speak!,9
 iloveyoumoreeee,10
 nope! not comin up 2nite gurl!,3
Waking Up In Vegas is goooooooooooooooooooooooood,8
" My day was cool, a lil twisted...  I won`t spam twitter like I did last week tho.",8
 lol! l love your tweets! Keep them coming,9
ok nevermind. photo was set to private. sorry.,10.
 Yeah I kept rethinking it because noone that I knew would want to go with me lol. So I ended up just didn`t buy them.,8
"**** fight night 4 demo won`t load, keeps crashing at the first screen. time to delete and re download i think",7
Someone just admitted to having a crush on me.. That`s cool,10
" so I wanted to DM you back but I couldn`t cuz your not following me  but thankss anyways, maybe ill see ya around in ELLE-AY  ...",9
Haih.. Cannot sleep lar..,8
 this time there is a theme and it is 'purple',10
"BOOYA!! Sup Tweeps!? Happy inFAMOUS day to you all, off to get it very soon. Can`t wait to play, need to find some more time though",8
"morrrning! the last day of a random but awesome weekend, gonna round it off in dbar style!  good timezzz.",8
 oh I love oreos!! U can`t get many varieties in the uk,9
"retweet please  awesome kawaii, anime and cosplay items: http://bit.ly/cUjXg",8
 was gonna DM you but it says you`re not following me!    lol  after all I`ve done!  hahaha,8
Thinkin` Twitter is interesting.,10
says I`m tutoring my cousin!  http://plurk.com/p/rpp57,10
"pavement is boiling hot out there, dogs were limping.    guess summer`s officially here.","There is no impoliteness in the sentence, so the politeness rating is 10."
just finished Wander Girl for the nth time-- Hilda Gallares is truly a kindred soul.,10
feel like going home and sleep till the next day!,7
 thanks sooo much lil sis! you should have gone with us to the bird park.,9
boys and girls lie? awww is santa not real either?,5
"Going to bed, in pain fell on my shoulder today. Good night",10
just watching ncis complete first season,10
does not want to go to sixth period.,8
"super frustrated, and taking it out on the one`s I love!   I love you, Paul!",8
" i did, thanks laura",9
Mexico City traffic  Beating the rush hour to make it to the Aeropuerto,5
Haha. It`s pretty good  they`re making something with chicken  yum!,8
 hello- i`d like a little chat- but can`t DM you- is there a mail id?,I would rate the politeness of the previous sentence as 9.
Mattcutts.com: Domain Umzug und neues Design http://redir.ec/iF2b ...,10
_AnR_Shine Feeling pretty good. You should check this out http://www.myspace.com/bigcitymonkey Just saying.,9
im watching tv at home wishing i could get a chicken shish delivered but not go enough pennies,7
kate is leaving me all by my lonesome,8
"  hey girl, what`s up? what r u gonna do today?",5
" great to hear you saw Slumdog Millionaire! And yes, that`s a Bollywood thing at the end",10.
Already know I`m gonna miss josh next week.. My mom needs more surgery.. Work sucks.. Not a good day. Oh and my tum tum hurts,8
really wants to go see the script in NY in august... but no one will go with me,10
" And ooh, you changed your Twitter name! I approve whole heartedly.",9
_Beckiie_x omg are you going to see it?! another reason to not live in devon none of the f***in cinemas have the film im so annoyed,5
" that is cute, a manly cute of course.  reminds me of a Scion",7
WHAT THE HELL IS GOING ON?!?! Last night and this morning SUCKED... More moving tonight.,5
" Well we`ll have to organize one for when you can get down, can`t guarantee no oldies though",8
" Okay, cool. Hope you had better dreams than you had last week.",9
